time,tag_id,distance,bearing
1778594789.589329,18,1.292525,-0.342294
1778594789.6226575,18,1.292525,-0.342294
1778594789.6559863,18,1.292525,-0.342294
1778594789.6893148,18,1.327709,-0.343648
1778594789.7226436,18,1.327709,-0.343648
1778594789.7226436,17,1.806748,0.410091
1778594789.7559721,18,1.327709,-0.343648
1778594789.7559721,17,1.806748,0.410091
1778594789.7893007,18,1.327709,-0.343648
1778594789.7893007,17,1.806748,0.410091
1778594789.8226295,18,1.327709,-0.343648
1778594789.8226295,17,1.806748,0.410091
1778594789.855958,18,1.327709,-0.343648
1778594789.855958,17,1.806748,0.410091
1778594789.889287,18,1.296500,-0.344858
1778594789.9226153,18,1.261762,-0.344841
1778594789.955944,18,1.303983,-0.345355
1778594789.9892726,18,1.269280,-0.345338
1778594790.0226014,18,1.269280,-0.345338
1778594790.0226014,17,1.885961,0.410485
1778594790.05593,18,1.269280,-0.345338
1778594790.0892584,18,1.267838,-0.345910
1778594790.0892584,17,1.820925,0.410727
1778594790.1225872,18,1.267838,-0.345910
1778594790.1225872,17,1.820925,0.410727
1778594790.1559157,18,1.267838,-0.345910
1778594790.1559157,17,1.820925,0.410727
1778594790.1892445,18,1.267838,-0.345910
1778594790.1892445,17,1.820925,0.410727
1778594790.2225735,18,1.267838,-0.345910
1778594790.2225735,17,1.820925,0.410727
1778594790.2559023,18,1.267838,-0.345910
1778594790.2559023,17,1.820925,0.410727
1778594790.2892303,18,1.267838,-0.345910
1778594790.2892303,17,1.820925,0.410727
1778594790.322559,18,1.302900,-0.345922
1778594790.3558877,18,1.302900,-0.345922
1778594790.3892164,18,1.302900,-0.345922
1778594790.3892164,17,1.798268,0.411153
1778594790.422545,18,1.281477,-0.344890
1778594790.4558735,18,1.281477,-0.344890
1778594790.4892023,18,1.302900,-0.345922
1778594790.5225308,18,1.281477,-0.344890
1778594790.5225308,17,1.827223,0.411037
1778594790.55586,18,1.280682,-0.348618
1778594790.589188,18,1.279323,-0.349157
1778594790.589188,17,1.900749,0.411116
1778594790.6225169,18,1.279323,-0.349157
1778594790.6558459,18,1.246737,-0.349144
1778594790.6891742,18,1.279323,-0.349157
1778594790.7225027,18,1.279323,-0.349157
1778594790.7225027,17,1.761007,0.411269
1778594790.7558312,18,1.280682,-0.348618
1778594790.78916,18,1.315496,-0.348646
1778594790.78916,17,1.841401,0.411660
1778594790.8224885,18,1.315496,-0.348646
1778594790.8224885,17,1.880428,0.411661
1778594790.8558173,18,1.314450,-0.349181
1778594790.8558173,17,1.805414,0.411620
1778594790.889146,18,1.248155,-0.348601
1778594790.889146,17,1.805414,0.411620
1778594790.9224746,18,1.246737,-0.349144
1778594790.9556835,18,1.248155,-0.348601
1778594790.9556835,17,1.813146,0.411933
1778594790.989012,18,1.248155,-0.348601
1778594790.989012,17,1.813146,0.411933
1778594791.0223405,18,1.246737,-0.349144
1778594791.0223405,17,1.813146,0.411933
1778594791.0556695,18,1.246737,-0.349144
1778594791.0556695,17,1.813146,0.411933
1778594791.0889978,18,1.246737,-0.349144
1778594791.0889978,17,1.892602,0.412314
1778594791.1223266,18,1.246737,-0.349144
1778594791.1556551,18,1.246737,-0.349144
1778594791.188984,18,1.279323,-0.349157
1778594791.188984,17,1.819294,0.412235
1778594791.2223127,18,1.279323,-0.349157
1778594791.2223127,17,1.788179,0.412501
1778594791.2556417,18,1.246737,-0.349144
1778594791.2889698,18,1.252528,-0.349084
1778594791.3222983,18,1.252528,-0.349084
1778594791.3222983,17,1.788179,0.412501
1778594791.355627,18,1.252528,-0.349084
1778594791.355627,17,1.788179,0.412501
1778594791.3889558,18,1.287215,-0.349614
1778594791.3889558,17,1.788179,0.412501
1778594791.4222844,18,1.287215,-0.349614
1778594791.455613,18,1.252528,-0.349084
1778594791.4889417,18,1.287215,-0.349614
1778594791.4889417,17,1.794209,0.412799
1778594791.5222702,18,1.287215,-0.349614
1778594791.5222702,17,1.794209,0.412799
1778594791.5555992,18,1.287215,-0.349614
1778594791.5555992,17,1.794209,0.412799
1778594791.5889275,18,1.263947,-0.351099
1778594791.5889275,17,1.794209,0.412799
1778594791.6222563,18,1.247800,-0.350650
1778594791.6222563,17,1.794209,0.412799
1778594791.655585,18,1.258717,-0.352095
1778594791.6889133,18,1.247337,-0.351135
1778594791.6889133,17,1.801761,0.413104
1778594791.722242,18,1.247337,-0.351135
1778594791.7555707,18,1.247337,-0.351135
1778594791.7555707,17,1.801761,0.413104
1778594791.7888994,18,1.247337,-0.351135
1778594791.7888994,17,1.801761,0.413104
1778594791.822228,18,1.247337,-0.351135
1778594791.8555567,18,1.247337,-0.351135
1778594791.8888855,18,1.247337,-0.351135
1778594791.922214,18,1.266235,-0.352531
1778594791.9555426,18,1.247337,-0.351135
1778594791.9555426,17,1.807793,0.413399
1778594791.9888713,18,1.266235,-0.352531
1778594791.9888713,17,1.807793,0.413399
1778594792.0221999,18,1.266235,-0.352531
1778594792.0221999,17,1.844658,0.413400
1778594792.0555286,18,1.247337,-0.351135
1778594792.0555286,17,1.809628,0.413507
1778594792.088857,18,1.247337,-0.351135
1778594792.1221857,18,1.247337,-0.351135
1778594792.1221857,17,1.787210,0.413950
1778594792.1555161,18,1.247337,-0.351135
1778594792.1555161,17,1.787210,0.413950
1778594792.188843,18,1.264401,-0.352035
1778594792.188843,17,1.750710,0.413907
1778594792.2221718,18,1.271991,-0.352475
1778594792.2221718,17,1.787210,0.413950
1778594792.2555006,18,1.270876,-0.352959
1778594792.2555006,17,1.750710,0.413907
1778594792.288829,18,1.270876,-0.352959
1778594792.288829,17,1.750710,0.413907
1778594792.3221576,18,1.270876,-0.352959
1778594792.3221576,17,1.787210,0.413950
1778594792.3554862,18,1.270876,-0.352959
1778594792.3554862,17,1.750710,0.413907
1778594792.3888152,18,1.276273,-0.353897
1778594792.3888152,17,1.750710,0.413907
1778594792.4221435,18,1.270298,-0.353837
1778594792.4221435,17,1.750710,0.413907
1778594792.4554722,18,1.276924,-0.354746
1778594792.4888008,18,1.245720,-0.354730
1778594792.4888008,17,1.821363,0.414275
1778594792.5221295,18,1.245720,-0.354730
1778594792.5554583,18,1.245720,-0.354730
1778594792.5554583,17,1.787208,0.414235
1778594792.5887868,18,1.245720,-0.354730
1778594792.6221154,18,1.245720,-0.354730
1778594792.6221154,17,1.763749,0.414492
1778594792.655444,18,1.245720,-0.354730
1778594792.655444,17,1.763749,0.414492
1778594792.6887727,18,1.252979,-0.355151
1778594792.6887727,17,1.763749,0.414492
1778594792.7221014,18,1.252979,-0.355151
1778594792.7221014,17,1.763749,0.414492
1778594792.7554297,18,1.252979,-0.355151
1778594792.7554297,17,1.763749,0.414492
1778594792.7887585,18,1.252979,-0.355151
1778594792.8220873,18,1.252979,-0.355151
1778594792.8554158,18,1.252979,-0.355151
1778594792.8554158,17,1.800518,0.414816
1778594792.8887448,18,1.252979,-0.355151
1778594792.8887448,17,1.835141,0.414854
1778594792.9220736,18,1.251845,-0.355615
1778594792.955402,18,1.251845,-0.355615
1778594792.9887304,18,1.251845,-0.355615
1778594792.9887304,17,1.776784,0.415070
1778594793.022059,18,1.251845,-0.355615
1778594793.022059,17,1.776784,0.415070
1778594793.0553877,18,1.257296,-0.356464
1778594793.0553877,17,1.776784,0.415070
1778594793.0887163,18,1.257296,-0.356464
1778594793.0887163,17,1.776784,0.415070
1778594793.122045,18,1.225844,-0.356418
1778594793.122045,17,1.776784,0.415070
1778594793.1553736,18,1.225844,-0.356418
1778594793.1553736,17,1.850693,0.415390
1778594793.1887023,18,1.225844,-0.356418
1778594793.1887023,17,1.783390,0.415492
1778594793.222031,18,1.225844,-0.356418
1778594793.222031,17,1.789815,0.415640
1778594793.25536,18,1.225844,-0.356418
1778594793.25536,17,1.789815,0.415640
1778594793.2886882,18,1.225844,-0.356418
1778594793.2886882,17,1.789815,0.415640
1778594793.3220167,18,1.227082,-0.357190
1778594793.3886743,17,1.789815,0.415640
1778594793.4220026,17,1.789815,0.415640
1778594793.4553313,18,1.252815,-0.357245
1778594793.4553313,17,1.789815,0.415640
1778594793.48866,17,1.789815,0.415640
1778594793.5219886,17,1.795628,0.415918
1778594793.5553176,18,1.227082,-0.357190
1778594793.5553176,17,1.770337,0.416164
1778594793.588646,18,1.225844,-0.356418
1778594793.6219747,18,1.225844,-0.356418
1778594793.6219747,17,1.808657,0.416477
1778594793.6553032,18,1.225844,-0.356418
1778594793.6553032,17,1.808657,0.416477
1778594793.688632,17,1.808657,0.416477
1778594793.755289,18,1.213575,-0.358832
1778594793.7886178,18,1.213575,-0.358832
1778594793.8219464,18,1.213575,-0.358832
1778594793.8552752,18,1.213575,-0.358832
1778594793.8552752,17,1.808657,0.416477
1778594793.888604,18,1.257651,-0.358071
1778594793.888604,17,1.808657,0.416477
1778594793.9219325,18,1.257651,-0.358071
1778594793.955261,18,1.257651,-0.358071
1778594793.9885895,18,1.257651,-0.358071
1778594793.9885895,17,1.815867,0.416759
1778594794.0219183,18,1.257651,-0.358071
1778594794.0219183,17,1.815867,0.416759
1778594794.055247,18,1.221755,-0.359943
1778594794.0885754,18,1.265672,-0.358450
1778594794.1219041,18,1.221755,-0.359943
1778594794.155233,18,1.221133,-0.360364
1778594794.1885617,18,1.221133,-0.360364
1778594794.1885617,17,1.786114,0.417027
1778594794.2218902,18,1.221133,-0.360364
1778594794.2218902,17,1.821683,0.417030
1778594794.2552187,18,1.221133,-0.360364
1778594794.2552187,17,1.787378,0.417165
1778594794.2885475,18,1.221133,-0.360364
1778594794.321876,18,1.221133,-0.360364
1778594794.3552046,18,1.221133,-0.360364
1778594794.3885334,18,1.221133,-0.360364
1778594794.4218628,18,1.226409,-0.361074
1778594794.4551907,18,1.226409,-0.361074
1778594794.4551907,17,1.820191,0.417395
1778594794.4885192,18,1.226409,-0.361074
1778594794.5218477,18,1.233277,-0.361460
1778594794.5551767,18,1.258969,-0.361441
1778594794.5885053,18,1.234738,-0.362122
1778594794.621834,18,1.234139,-0.362525
1778594794.621834,17,1.767569,0.417536
1778594794.6551623,18,1.234139,-0.362525
1778594794.6551623,17,1.767569,0.417536
1778594794.688491,18,1.234139,-0.362525
1778594794.7218199,18,1.234139,-0.362525
1778594794.7551484,18,1.209900,-0.362444
1778594794.788477,18,1.210369,-0.362041
1778594794.8218057,18,1.209900,-0.362444
1778594794.8551342,18,1.209900,-0.362444
1778594794.8884633,18,1.209900,-0.362444
1778594794.9217916,18,1.209900,-0.362444
1778594794.95512,18,1.209900,-0.362444
1778594794.9884489,18,1.209900,-0.362444
1778594795.0217774,18,1.209900,-0.362444
1778594795.0551064,18,1.209900,-0.362444
1778594795.0884347,18,1.209900,-0.362444
1778594795.1217632,18,1.209900,-0.362444
1778594795.1550922,18,1.209900,-0.362444
1778594795.1884205,18,1.216801,-0.362818
1778594795.2217495,18,1.246687,-0.363850
1778594795.2550778,18,1.246687,-0.363850
1778594795.2884066,18,1.246687,-0.363850
1778594795.3217351,18,1.222808,-0.364482
1778594795.355064,18,1.222808,-0.364482
1778594795.3883927,18,1.222808,-0.364482
1778594795.421721,18,1.222808,-0.364482
1778594795.4550498,18,1.195007,-0.364421
1778594795.4883785,18,1.195007,-0.364421
1778594795.521707,18,1.195007,-0.364421
1778594795.5550358,18,1.222808,-0.364482
1778594795.5883644,18,1.195007,-0.364421
1778594795.621693,18,1.195007,-0.364421
1778594795.6550217,18,1.195007,-0.364421
1778594795.6883502,18,1.201928,-0.364785
1778594795.7216792,18,1.201928,-0.364785
1778594795.7550075,18,1.207007,-0.365398
1778594795.7883363,18,1.207007,-0.365398
1778594795.821665,18,1.206510,-0.365773
1778594795.8549933,18,1.206510,-0.365773
1778594795.8883224,18,1.206510,-0.365773
1778594795.9216506,18,1.230219,-0.365758
1778594795.9549794,18,1.230219,-0.365758
1778594795.988308,18,1.230219,-0.365758
1778594796.0216367,18,1.207894,-0.366349
1778594796.0549655,18,1.207894,-0.366349
1778594796.0882938,18,1.230219,-0.365758
1778594796.1216228,18,1.201849,-0.365058
1778594796.1549513,18,1.201285,-0.365159
1778594796.1882799,18,1.201849,-0.365058
1778594796.221609,18,1.201849,-0.365058
1778594796.2549372,18,1.201285,-0.365159
1778594796.2882662,18,1.201285,-0.365159
1778594796.3215945,18,1.207339,-0.365675
1778594796.354923,18,1.207339,-0.365675
1778594796.388252,18,1.207339,-0.365675
1778594796.4215803,18,1.185125,-0.366266
1778594796.4549088,18,1.185125,-0.366266
1778594796.4882376,18,1.214858,-0.366703
1778594796.5215662,18,1.214858,-0.366703
1778594796.5548952,18,1.191825,-0.366620
1778594796.5882237,18,1.191825,-0.366620
1778594796.6215522,18,1.191825,-0.366620
1778594796.6548808,18,1.191312,-0.366979
1778594796.6882095,18,1.191312,-0.366979
1778594796.7215383,18,1.191312,-0.366979
1778594796.7548666,18,1.191312,-0.366979
1778594796.7881954,18,1.191312,-0.366979
1778594796.821524,18,1.214753,-0.366964
1778594796.8548527,18,1.220313,-0.367543
1778594796.8881817,18,1.227951,-0.368525
1778594796.92151,18,1.204598,-0.368444
1778594796.9548385,18,1.204598,-0.368444
1778594796.9881673,18,1.204598,-0.368444
1778594797.0214958,18,1.204103,-0.368789
1778594797.0548246,18,1.204103,-0.368789
1778594797.0881531,18,1.204103,-0.368789
1778594797.1214817,18,1.204103,-0.368789
1778594797.1548104,18,1.204103,-0.368789
1778594797.188139,18,1.204103,-0.368789
1778594797.221468,18,1.204103,-0.368789
1778594797.2547965,18,1.204103,-0.368789
1778594797.288125,18,1.204103,-0.368789
1778594797.3214536,18,1.204103,-0.368789
1778594797.3547823,18,1.204103,-0.368789
1778594797.388111,18,1.177920,-0.368724
1778594797.4214394,18,1.177920,-0.368724
1778594797.4547684,18,1.177920,-0.368724
1778594797.4880967,18,1.177920,-0.368724
1778594797.5214255,18,1.177920,-0.368724
1778594797.5547543,18,1.200145,-0.368709
1778594797.5880828,18,1.200145,-0.368709
1778594797.6214113,18,1.178585,-0.368624
1778594797.65474,18,1.178585,-0.368624
1778594797.6880686,18,1.207254,-0.369042
1778594797.7213974,18,1.212515,-0.369585
1778594797.7547257,18,1.192231,-0.370017
1778594797.7880547,18,1.192231,-0.370017
1778594797.8213832,18,1.191255,-0.370352
1778594797.854712,18,1.169026,-0.370365
1778594797.8880408,18,1.169026,-0.370365
1778594797.921369,18,1.191255,-0.370352
1778594797.9546978,18,1.169026,-0.370365
1778594797.9546978,17,1.351535,0.014594
1778594797.9880264,18,1.191255,-0.370352
1778594798.021355,18,1.191255,-0.370352
1778594798.0546837,18,1.198143,-0.370677
1778594798.0880122,18,1.203456,-0.371191
1778594798.121341,18,1.204041,-0.372004
1778594798.1546698,18,1.204041,-0.372004
1778594798.187999,18,1.080386,-0.374321
1778594798.2213268,18,1.216682,-0.372749
1778594798.2546556,18,1.250492,-0.373609
1778594798.2879841,18,1.203821,-0.371950
1778594798.321313,18,1.203821,-0.371950
1778594798.3546414,18,1.203821,-0.371950
1778594798.3879702,18,1.203821,-0.371950
1778594798.4212985,18,1.203821,-0.371950
1778594798.4546275,18,1.203821,-0.371950
1778594798.4879563,18,1.203821,-0.371950
1778594798.5212846,18,1.250492,-0.373609
1778594798.5546134,18,1.250492,-0.373609
1778594798.587942,18,1.250492,-0.373609
1778594798.6212707,18,1.250492,-0.373609
1778594798.7879138,18,0.863328,-0.375468
1778594798.8212423,18,0.863328,-0.375468
1778594798.854571,18,0.863328,-0.375468
1778594798.8879004,18,1.193230,-0.373559
1778594798.9212284,18,1.193230,-0.373559
1778594798.9545572,18,1.193230,-0.373559
1778594798.9878857,18,1.193230,-0.373559
1778594799.0212142,18,1.193230,-0.373559
1778594799.1545289,18,1.200785,-0.374064
1778594799.1882293,18,1.181033,-0.374454
1778594799.2215586,18,1.181033,-0.374454
1778594799.2548869,18,1.181033,-0.374454
1778594799.2882154,18,1.181033,-0.374454
1778594799.321544,18,1.206401,-0.373854
1778594799.3548727,18,1.206401,-0.373854
1778594799.3882012,18,1.206401,-0.373854
1778594799.4215298,18,1.182306,-0.374894
1778594799.4548585,18,1.189269,-0.375200
1778594799.488187,18,1.189269,-0.375200
1778594799.5215158,18,1.188208,-0.375495
1778594799.5548446,18,1.167587,-0.375409
1778594799.5881732,18,1.167587,-0.375409
1778594799.6215017,18,1.167587,-0.375409
1778594799.6548305,18,1.167587,-0.375409
1778594799.6881607,18,1.167587,-0.375409
1778594799.7214875,18,1.208805,-0.374797
1778594799.754816,18,1.208805,-0.374797
1778594799.788145,18,1.208805,-0.374797
1778594799.8214736,18,1.208805,-0.374797
1778594799.8548021,18,1.208805,-0.374797
1778594799.8881311,18,1.208805,-0.374797
1778594799.9214597,18,1.208805,-0.374797
1778594799.9547882,18,1.208805,-0.374797
1778594799.9881167,18,1.208805,-0.374797
1778594800.0214455,18,1.221143,-0.375553
1778594800.054774,18,1.198912,-0.375476
1778594800.1214314,18,1.180838,-0.376573
1778594800.1547604,18,1.201265,-0.376844
1778594800.1880887,18,1.223554,-0.378323
1778594800.2214174,18,1.236937,-0.380071
1778594800.254746,18,1.249353,-0.381362
1778594800.2880747,18,1.237392,-0.382151
1778594800.3547318,18,1.230417,-0.384434
1778594800.4213889,18,1.283931,-0.387042
1778594800.454718,18,1.274545,-0.388060
1778594800.5213752,18,1.276696,-0.390171
1778594800.554704,18,1.311956,-0.391175
1778594800.5880322,18,1.300403,-0.392375
1778594800.621361,18,1.312691,-0.393337
1778594800.6546896,18,1.348259,-0.394270
1778594800.688018,18,1.337299,-0.395196
1778594800.7213469,18,1.349616,-0.396096
1778594800.7546754,18,1.361941,-0.396977
1778594800.8213327,18,1.373581,-0.398283
1778594800.8213327,17,1.528855,0.415641
1778594800.8546615,18,1.372306,-0.399455
1778594800.8546615,17,1.518491,0.414936
1778594800.8879902,18,1.391110,-0.400458
1778594800.8879902,17,1.507427,0.414355
1778594800.9213188,18,1.403230,-0.401255
1778594800.9213188,17,1.496359,0.413767
1778594800.9546473,18,1.391686,-0.401979
1778594800.9546473,17,1.485290,0.413171
1778594800.987976,18,1.403588,-0.402749
1778594800.987976,17,1.474217,0.412567
1778594801.0213044,18,1.414757,-0.403666
1778594801.0213044,17,1.463143,0.411955
1778594801.0546334,18,1.426669,-0.404406
1778594801.0546334,17,1.474861,0.411385
1778594801.0879617,18,1.438581,-0.405134
1778594801.0879617,17,1.463594,0.410756
1778594801.1212907,18,1.450494,-0.405850
1778594801.1212907,17,1.478453,0.410174
1778594801.1546192,18,1.487257,-0.406551
1778594801.1546192,17,1.466983,0.409528
1778594801.1546192,17,1.220248,-0.119487
1778594801.187948,18,1.506140,-0.407407
1778594801.187948,17,1.455511,0.408872
1778594801.2212765,18,1.523522,-0.408273
1778594801.2212765,17,1.444039,0.408207
1778594801.254605,18,1.506681,-0.408888
1778594801.254605,17,1.432566,0.407531
1778594801.2879338,18,1.518577,-0.409546
1778594801.2879338,17,1.421092,0.406846
1778594801.3212624,18,1.505824,-0.410145
1778594801.3212624,17,1.409618,0.406149
1778594801.354591,18,1.492940,-0.411095
1778594801.354591,17,1.398145,0.405441
1778594801.38792,18,1.504424,-0.411721
1778594801.38792,17,1.387272,0.404904
1778594801.4212482,17,1.375199,0.403990
1778594801.454577,17,1.364332,0.403436
1778594801.4879055,17,1.358689,0.402886
1778594801.5212345,17,1.347225,0.402124
1778594801.554563,17,1.335763,0.401348
1778594801.5878916,17,1.324304,0.400558
1778594801.6212204,17,1.368192,0.400418
1778594801.654549,17,1.317867,0.400140
1778594801.6878772,17,1.324304,0.400558
1778594801.7212064,17,1.324304,0.400558
1778594801.7545345,17,1.324304,0.400558
1778594801.7878635,17,1.324304,0.400558
1778594801.821192,17,1.351603,0.400820
1778594801.8545206,17,1.323497,0.400739
1778594801.8878496,17,1.350735,0.401000
1778594801.9211779,17,1.323497,0.400739
1778594801.9545069,17,1.323497,0.400739
1778594801.9878352,17,1.324304,0.400558
1778594802.0211637,17,1.323497,0.400739
1778594802.0544927,17,1.329328,0.400937
1778594802.087821,17,1.329328,0.400937
1778594802.1211498,17,1.329328,0.400937
1778594802.1544783,17,1.329328,0.400937
1778594802.187807,17,1.329328,0.400937
1778594802.2544644,17,1.340792,0.401721
1778594802.2877932,17,1.340792,0.401721
1778594802.3211215,17,1.340792,0.401721
1778594802.35445,17,1.340792,0.401721
1778594802.3877792,17,1.317066,0.401654
1778594802.4211073,17,1.340792,0.401721
1778594802.4544363,17,1.317066,0.401654
1778594802.4877648,17,1.317066,0.401654
1778594802.5210934,17,1.317066,0.401654
1778594802.5544224,17,1.344940,0.401862
1778594802.5877507,17,1.308004,0.402363
1778594802.6210794,17,1.308004,0.402363
1778594802.654408,17,1.313497,0.402918
1778594802.6877365,17,1.319083,0.403121
1778594802.7210655,17,1.319083,0.403121
1778594802.7543938,17,1.334829,0.402724
1778594802.7877226,17,1.356852,0.402614
1778594802.8210511,17,1.308004,0.402363
1778594802.85438,17,1.308004,0.402363
1778594802.8877087,17,1.308004,0.402363
1778594802.921037,17,1.330048,0.402363
1778594802.9543657,17,1.334829,0.402724
1778594802.9876943,17,1.319083,0.403121
1778594803.0210228,17,1.319083,0.403121
1778594803.0543518,17,1.319083,0.403121
1778594803.08768,17,1.319083,0.403121
1778594803.121009,17,1.319083,0.403121
1778594803.1543374,17,1.319083,0.403121
1778594803.1876662,17,1.323963,0.403478
1778594803.2209952,17,1.323963,0.403478
1778594803.2543235,17,1.323963,0.403478
1778594803.287652,17,1.323963,0.403478
1778594803.3209805,17,1.323963,0.403478
1778594803.3543093,17,1.346097,0.403477
1778594803.387638,17,1.324579,0.403667
1778594803.4209666,17,1.327872,0.403612
1778594803.4542956,17,1.288064,0.403739
1778594803.487624,17,1.307407,0.403801
1778594803.5209527,17,1.288064,0.403739
1778594803.5542815,17,1.288064,0.403739
1778594803.58761,17,1.288064,0.403739
1778594803.6209385,17,1.312212,0.404153
1778594803.654267,17,1.292771,0.404092
1778594803.6875956,17,1.292771,0.404092
1778594803.7209244,17,1.313753,0.404091
1778594803.754253,17,1.293357,0.404277
1778594803.7875822,17,1.319224,0.404289
1778594803.8209102,17,1.298002,0.404639
1778594803.854239,17,1.298002,0.404639
1778594803.887568,17,1.298002,0.404639
1778594803.920896,17,1.303492,0.404821
1778594803.9542248,17,1.303492,0.404821
1778594803.9875534,17,1.303492,0.404821
1778594804.0208821,17,1.303492,0.404821
1778594804.054211,17,1.303492,0.404821
1778594804.0875394,17,1.303492,0.404821
1778594804.1208682,17,1.303492,0.404821
1778594804.1541967,17,1.324647,0.404821
1778594804.1875253,17,1.324647,0.404821
1778594804.220854,17,1.314214,0.405540
1778594804.2541826,17,1.369687,0.405280
1778594804.2875116,17,1.314214,0.405540
1778594804.32084,17,1.335723,0.405543
1778594804.3541684,17,1.314214,0.405540
1778594804.3874972,17,1.314214,0.405540
1778594804.4208257,17,1.314214,0.405540
1778594804.4541545,17,1.314214,0.405540
1778594804.487483,17,1.273924,0.405413
1778594804.5208118,17,1.273924,0.405413
1778594804.5541406,17,1.273924,0.405413
1778594804.5874689,17,1.323363,0.405855
1778594804.6207979,17,1.294013,0.405412
1778594804.6541262,17,1.302203,0.406004
1778594804.687455,17,1.299918,0.405995
1778594804.7207837,17,1.299918,0.405995
1778594804.7541122,17,1.284303,0.406122
1778594804.787441,17,1.284303,0.406122
1778594804.8207695,17,1.284303,0.406122
1778594804.854098,17,1.284303,0.406122
1778594804.8874269,17,1.284303,0.406122
1778594804.9207554,17,1.284303,0.406122
1778594804.9540849,17,1.288883,0.406455
1778594804.9874127,17,1.288883,0.406455
1778594805.0207412,17,1.309054,0.406454
1778594805.05407,17,1.294683,0.406819
1778594805.0873985,17,1.314302,0.406642
1778594805.1207273,17,1.294683,0.406819
1778594805.1540558,17,1.294683,0.406819
1778594805.1873846,17,1.293907,0.406974
1778594805.2207136,17,1.293907,0.406974
1778594805.2540417,17,1.299266,0.407148
1778594805.2873707,17,1.299266,0.407148
1778594805.320699,17,1.319599,0.407146
1778594805.3540277,17,1.319599,0.407146
1778594805.3873565,17,1.286359,0.407446
1778594805.420685,17,1.305063,0.407506
1778594805.4540138,17,1.285694,0.407381
1778594805.4873424,17,1.309650,0.407830
1778594805.520671,17,1.290855,0.407770
1778594805.5540001,17,1.290855,0.407770
1778594805.5873282,17,1.290855,0.407770
1778594805.6206567,17,1.290855,0.407770
1778594805.6539855,17,1.291333,0.407941
1778594805.687314,17,1.290050,0.407705
1778594805.720643,17,1.290050,0.407705
1778594805.7539713,17,1.290050,0.407705
1778594805.7873,17,1.290050,0.407705
1778594805.8206286,17,1.290050,0.407705
1778594805.8539574,17,1.295153,0.407889
1778594805.8872864,17,1.280768,0.408380
1778594805.9206145,17,1.280768,0.408380
1778594805.9539433,17,1.280768,0.408380
1778594805.9872718,17,1.280768,0.408380
1778594806.0206006,17,1.290829,0.409044
1778594806.0539293,17,1.290829,0.409044
1778594806.0872579,17,1.290829,0.409044
1778594806.1205866,17,1.290829,0.409044
1778594806.1539152,17,1.290829,0.409044
1778594806.187244,17,1.290829,0.409044
1778594806.220573,17,1.290829,0.409044
1778594806.253901,17,1.290829,0.409044
1778594806.28723,17,1.290829,0.409044
1778594806.3205583,17,1.295289,0.409356
1778594806.3538868,17,1.295289,0.409356
1778594806.3872159,17,1.275719,0.409351
1778594806.4205441,17,1.275719,0.409351
1778594806.453873,17,1.280472,0.409528
1778594806.4872017,17,1.281354,0.409693
1778594806.5205302,17,1.281354,0.409693
1778594806.5538592,17,1.300889,0.409698
1778594806.5871873,17,1.285629,0.410001
1778594806.620516,17,1.268196,0.409943
1778594806.6538446,17,1.268196,0.409943
1778594806.6538446,17,1.279006,-0.262821
1778594806.6871736,17,1.268196,0.409943
1778594806.7205024,17,1.273762,0.410281
1778594806.7538307,17,1.273111,0.410223
1778594806.7871594,17,1.273111,0.410223
1778594806.820488,17,1.258740,0.410523
1778594806.8538165,17,1.277428,0.410527
1778594806.8871458,17,1.277428,0.410527
1778594806.9204738,17,1.258740,0.410523
1778594806.9538023,17,1.258740,0.410523
1778594806.987131,17,1.258740,0.410523
1778594807.0204597,17,1.277428,0.410527
1778594807.0537887,17,1.282227,0.410700
1778594807.087117,17,1.282123,0.411001
1778594807.1204457,17,1.282123,0.411001
1778594807.1537743,17,1.287186,0.411161
1778594807.187103,17,1.269800,0.411102
1778594807.220432,17,1.269800,0.411102
1778594807.25376,17,1.269800,0.411102
1778594807.287089,17,1.287186,0.411161
1778594807.3204174,17,1.286416,0.411300
1778594807.3537462,17,1.291528,0.411458
1778594807.3870752,17,1.296942,0.411785
1778594807.4204035,17,1.261137,0.411724
1778594807.4537323,17,1.261137,0.411724
1778594807.4870605,17,1.261137,0.411724
1778594807.5203893,17,1.261137,0.411724
1778594807.5537186,17,1.261137,0.411724
1778594807.5870466,17,1.279412,0.411728
1778594807.6203752,17,1.279412,0.411728
1778594807.6536021,17,1.283675,0.412022
1778594807.6869307,17,1.251218,0.412124
1778594807.7202594,17,1.251218,0.412124
1778594807.753588,17,1.268624,0.412123
1778594807.7869167,17,1.252043,0.412280
1778594807.8202453,17,1.270053,0.412284
1778594807.8202453,17,1.320571,-0.268080
1778594807.853574,17,1.270053,0.412284
1778594807.886903,17,1.274259,0.412575
1778594807.920231,17,1.256084,0.412571
1778594807.920231,17,1.320571,-0.268080
1778594807.9535599,17,1.256084,0.412571
1778594807.9868886,17,1.257535,0.412517
1778594808.0202172,17,1.279521,0.412893
1778594808.0535457,17,1.279521,0.412893
1778594808.0868745,17,1.262738,0.412836
1778594808.1202033,17,1.279521,0.412893
1778594808.1535316,17,1.266869,0.413124
1778594808.1868603,17,1.249211,0.413120
1778594808.2201896,17,1.266869,0.413124
1778594808.2535176,17,1.249211,0.413120
1778594808.2868464,17,1.266869,0.413124
1778594808.3201747,17,1.266869,0.413124
