x,y,theta,time
0.3209838162273443,-1.9396235014952556,2.68582795328249,1782920902.2695172
0.3229461949896602,-1.9434573460816744,2.391952767782237,1782920903.8195505
0.3130217494600257,-1.9340018452344612,2.3911273338552363,1782920905.359476
0.2882843299512097,-1.9105807552766634,2.38758260957984,1782920906.859836
0.2580903389144059,-1.88251672940551,2.3921458579333277,1782920908.370535
0.2271676202437099,-1.854131942837705,2.3945782728358784,1782920909.9197626
0.1963609135280232,-1.8263305811260986,2.3988113932474,1782920911.450911
0.1661274641964081,-1.7983214807700285,2.403379438370143,1782920912.9605694
0.13567923872577323,-1.7709505365751452,2.405525873312737,1782920914.461627
0.10542876179447937,-1.743914796640855,2.4091474449273145,1782920915.9686463
0.07420265581766676,-1.7155827316083883,2.4134531133171437,1782920917.5216937
0.043987684006406416,-1.6882765995114026,2.415234140046294,1782920919.0707536
0.012318559087673306,-1.6602296483505286,2.415702993489904,1782920920.6211026
-0.018473415973869107,-1.6329052406310693,2.4179741683632465,1782920922.156752
-0.04767116976483431,-1.607404440460293,2.4234523338999323,1782920923.6638308
-0.04763628623882239,-1.6063518467410671,2.535421353097792,1782920925.1717205
-0.04699487323639717,-1.608680667661149,2.2858465479615178,1782920926.721773
-0.04721694446717267,-1.613393674210886,1.8811229146396833,1782920928.2512114
-0.050295242076330245,-1.617520435741722,1.4826196710334276,1782920929.760795
-0.05412277246715167,-1.6202650599466801,1.0851978668616862,1782920931.2618408
-0.058933353111412685,-1.6205575559819991,0.6884213954921111,1782920932.7688975
-0.06339199265657207,-1.6186237304155073,0.2908300874056165,1782920934.3218217
-0.06753240826154046,-1.6149540419985373,-0.11644562625176227,1782920935.851331
-0.07048012289694487,-1.6105178192762422,-0.5119241153334881,1782920937.3569772
-0.07177252012337594,-1.6058523346230045,-0.9125013950312307,1782920938.865041
-0.07153193895723504,-1.6012761676357181,-1.2838886055275633,1782920940.3719816
-0.06888384480592107,-1.5969809348965676,-1.6937381519692352,1782920941.9215472
-0.06461079450372545,-1.5945849075169376,-2.0988892363680822,1782920943.451309
-0.061546476865328624,-1.5940492617011914,-2.3100691019488617,1782920944.960992
-0.07026706153887383,-1.6033457722314408,-2.310847316458477,1782920946.461928
-0.09825990119854726,-1.6336986319440878,-2.3083305696265866,1782920947.969266
-0.12754239704149564,-1.6657938967175965,-2.307162860540524,1782920949.5223842
-0.1576950603874416,-1.6984295136435807,-2.3051052924127826,1782920951.0529706
-0.183404910397747,-1.7262045053800548,-2.3040433849491153,1782920952.5590415
-0.21306230192410308,-1.7589237353447635,-2.301668787706544,1782920954.0660377
-0.24218174249035732,-1.79110223518132,-2.297319185896028,1782920955.572387
-0.25674819864670984,-1.8072389462655183,-2.296900175795476,1782920957.1222856
-0.25694971521655124,-1.8072619113108546,-2.296931168923612,1782920958.6524425
-0.25712681243472324,-1.8073221438520155,-2.2972074059840084,1782920960.162073
-0.25732651954862973,-1.8073687036903945,-2.2974306464474847,1782920961.6630907
-0.2575575867831197,-1.8074664988960305,-2.2976119316512316,1782920963.1711478
-0.25777266117655667,-1.8075647726411135,-2.297907213506926,1782920964.7231898
-0.2579777402102295,-1.8076633509737146,-2.298281487823399,1782920966.2539933
-0.2582216438303186,-1.8077853191633477,-2.2984645436725284,1782920967.7641397
-0.25845355308287987,-1.8079076549438944,-2.2987285959008488,1782920969.3141456
-0.27270852794147404,-1.8236206008606144,-2.2987625957773683,1782920970.864209
-0.30231087121523587,-1.8562104351257902,-2.297041337279868,1782920972.3734894
-0.33135003399318497,-1.8887779766613482,-2.2944237111408747,1782920973.9036224
-0.3600564527473469,-1.920779343772834,-2.2937550998177434,1782920975.4126022
-0.38130167644807084,-1.9446496806619362,-2.2922474696683484,1782920976.9142263
-0.3815640652621364,-1.9448206193483624,-2.2923968161798824,1782920978.4633296
-0.3778896155398639,-1.9477884745360596,-2.6343560748840833,1782920979.9700608
-0.37430789435483236,-1.9530170190645397,-3.096279015490365,1782920981.1235054
-0.37153018061076337,-1.9588375127023117,2.7190775023582057,1782920981.9035378
-0.37007534516238777,-1.9639933790642135,2.268479054806921,1782920982.654749
-0.3713413355036565,-1.9689293558720355,1.8088848717561357,1782920983.4104474
-0.3754578522492409,-1.9712304177956448,1.3566166704054012,1782920984.164299
-0.38062746656634183,-1.9711125665700486,0.9054104087526619,1782920984.9151058
-0.38630409305378355,-1.968137145364781,0.42604291249734827,1782920985.7143147
-0.38948537567012187,-1.9641022550741103,-0.025894468567210782,1782920986.4643865
-0.3920773722487962,-1.9601434160780793,-0.47984532235946004,1782920987.2143655
-0.39397739801267634,-1.9562721455557184,-0.9386631667437491,1782920987.9745271
-0.3940884460311766,-1.952415874709828,-1.4189749687223774,1782920988.77481
-0.3901351593820859,-1.9505887745982033,-1.8982233666298831,1782920989.5750425
-0.3851610382317936,-1.952649446955167,-2.3672195833297525,1782920990.354849
-0.3963877509847656,-1.9637231113773805,-2.5528804271509236,1782920991.9228218
-0.43342771486741066,-1.9886166084632177,-2.5539795411929065,1782920993.4546442
-0.4690222123361893,-2.0130406498374285,-2.5502411711074835,1782920994.9654553
-0.504643105199785,-2.0375396662155376,-2.545382564372723,1782920996.514424
-0.5496508736508797,-2.067904616966375,-2.548461570200894,1782920998.0199397
-0.6231592088084835,-2.11798253691766,-2.547256680867505,1782920999.5757835
-0.6956117804195675,-2.167484508543306,-2.5463293931168307,1782921001.1249726
-0.7207011445088957,-2.1842720266155258,-2.5489784164167397,1782921002.6555724
-0.7252431660397007,-2.183285371871557,-2.14851885452778,1782921004.1656542
-0.7300371483177148,-2.1844186193540653,-1.6832281138706198,1782921005.4555533
-0.7282359368289181,-2.220271539844131,-1.2311661053612373,1782921006.8655913
-0.7008811994845083,-2.2830911353133323,-1.1454459558346337,1782921008.4159112
-0.682256280775561,-2.3474091486011877,-1.3042391741018837,1782921009.9558756
-0.6735670557278876,-2.4145606974184988,-1.4617405146951437,1782921011.5253837
-0.6746881108477918,-2.482025583132256,-1.6113879679758851,1782921013.0557282
-0.6899301417160821,-2.5524373857442684,-1.9100138676027483,1782921014.5656157
-0.726476173013097,-2.6150716296560432,-2.247222131807588,1782921016.0656705
-0.7816763432250595,-2.664508333511512,-2.556153544627236,1782921017.616705
-0.8446404151189864,-2.6999522797876616,-2.6351222283190716,1782921019.1752384
-0.9080283550318494,-2.733871411144571,-2.699917886930261,1782921020.7252607
-0.9395381815978568,-2.7465988040949796,-2.7777426060176746,1782921022.25714
-0.9487322765287005,-2.7499334976194953,-2.9005919008714347,1782921023.763742
-0.9668935720661372,-2.75300024421429,-3.088744118046239,1782921025.2667348
-0.9772392411292007,-2.7533002713161707,3.0857507147421246,1782921026.8165636
-0.9955117306912733,-2.7507509324505746,2.894603905392621,1782921028.35359
-1.007234859492097,-2.7474051857738297,2.7697434944647172,1782921029.857919
-1.00735636471412,-2.7473833374600205,2.769970083538737,1782921031.3668156
-1.0074714530223543,-2.747380693914201,2.770042681387287,1782921032.866968
-1.0076398821495685,-2.7472986336344354,2.770321485449878,1782921034.4169917
-1.0077122845893183,-2.7472834954952066,2.794132300081031,1782921035.9562824
-1.0072420308066858,-2.747844454567135,2.6308863898293904,1782921037.457297
-1.0065303871470912,-2.7508737048616205,2.4257713826092933,1782921038.964982
-1.0065345410205728,-2.7508061866900544,2.4259193750429957,1782921040.4668963
-1.0065155717442802,-2.7507655350422673,2.426073473263292,1782921042.0179448
-1.006496959890009,-2.750736878070589,2.4261395714823055,1782921043.55807
-1.0064790214115025,-2.7506971962833657,2.426288670597931,1782921045.063969
-1.0064604983170977,-2.7506715379989433,2.4263337694992844,1782921046.5679605
-1.006418780147205,-2.750667860193833,2.426420277242117,1782921048.0680947
-1.0284094702723572,-2.731430336317545,2.4234123187119487,1782921049.577839
-1.0592489695671368,-2.7046737256827296,2.431102401290756,1782921051.1080892
-1.0721818320881658,-2.693406149456768,2.4325065910123103,1782921052.6170132
-1.072044205058241,-2.693476098761203,2.432719785762497,1782921054.1173785
-1.071906839554831,-2.6935550442678027,2.432864980515983,1782921055.6183565
-1.1623869031223377,-2.615598619656046,2.433639437389111,1782921057.1576371
-1.2122480067904493,-2.571954125837938,2.4339281300157283,1782921058.6591072
-1.2120495348942544,-2.574420775691723,2.323568529989054,1782921060.1680856
-1.213193069032392,-2.5695275091140206,2.723660257521608,1782921061.669124
-1.2159870365654826,-2.565451233211663,-3.150493168454557,1782921063.2083936
-1.2200072773471105,-2.5623076100674465,-2.75157558657584,1782921064.7101386
-1.2219596045563048,-2.561121861633212,-2.5697384488831987,1782921066.2191544
-1.2761877335401233,-2.596358692317095,-2.5669961242188144,1782921067.7192695
-1.3446403270185334,-2.640643009676327,-2.5691578966464017,1782921069.2681828
-1.3449960755881254,-2.6428530045913647,-2.6858284822313734,1782921070.8190646
-1.3419218061452343,-2.6467133701873133,-3.14759014836877,1782921072.3589168
-1.3398739954825087,-2.6520161290549953,2.6634170994262947,1782921073.3683083
-1.3394765247659348,-2.657156406220881,2.1883939783772095,1782921074.3132875
-1.3408689612886255,-2.659906843442186,1.9450981987988347,1782921075.81924
-1.343738113576849,-2.662459639191014,1.5477699106748726,1782921077.3682408
-1.347598061321681,-2.663709728050708,1.1641275674524192,1782921078.8694618
-1.3523622356174145,-2.66342171470292,0.7698965006110841,1782921080.409693
-1.3564111176271443,-2.661765600553628,0.3762209827080573,1782921081.9593706
-1.359359018879433,-2.658459808251416,-0.02150988425320886,1782921083.509428
-1.3612743660097608,-2.6548005655453015,-0.4081753622956979,1782921085.016311
-1.3624236712892892,-2.6510864509428695,-0.7952089931524067,1782921086.5197384
-1.3593360539728008,-2.6522393223901566,-1.1029385820965698,1782921088.061621
-1.3452810672565396,-2.682957104638467,-1.106060262107459,1782921089.609517
-1.3013807975486282,-2.7706203961134754,-1.1022477920427338,1782921091.11038
-1.240090273610379,-2.8934579556722944,-1.1013117976943179,1782921092.620402
-1.1921256514391478,-2.9904409535725707,-1.1017148734728508,1782921094.169391
-1.1920011454538368,-2.9926040765147244,-0.9438554321361354,1782921095.6708858
-1.1902914033407617,-2.988979206332191,-1.4637449445674766,1782921096.5197124
-1.184291872227563,-2.9864066014265074,-1.9863445797970032,1782921096.919979
-1.1776857308387185,-2.987118114086564,-2.44874812404654,1782921098.260442
-1.173992474780979,-2.9899824636991585,-2.918179416105814,1782921099.061427
-1.1712549179031604,-2.9946270684198018,2.903944019561022,1782921099.719573
-1.16961470125912,-2.9991231614054588,2.4087063123204095,1782921100.660452
-1.170802034260043,-3.0042726038559713,1.9302925348923838,1782921101.0174558
-1.1744261540642222,-3.0074850188474236,1.4784098274332047,1782921101.3206885
-1.1808044120578278,-3.0083548610181543,0.9725201087288148,1782921101.6565146
-1.186793517520556,-3.0062001978090707,0.514286136725751,1782921101.9605677
-1.1914249705830966,-3.0019166690227643,0.061782100874747135,1782921102.2605925
-1.194114732753746,-2.996633515275776,-0.40503512869241737,1782921102.571035
-1.1956970743001802,-2.989507608819074,-0.904303104658903,1782921102.9205608
-1.1705532879006402,-3.021942980187114,-0.9278213240702469,1782921104.420848
-1.0701725337576058,-3.1551827530495347,-0.9241939788452819,1782921105.9578514
-1.0107464134747741,-3.2345835942783,-0.9239887103186327,1782921107.461568
-1.010968647084796,-3.236243482332007,-0.748078209464752,1782921108.970612
-1.010419006185747,-3.240549306112919,-0.2928157534216827,1782921110.170585
-1.0079600793397536,-3.245311892240343,0.17977557431587216,1782921111.1116138
-1.0037688653296746,-3.2488553468303167,0.6314585321271862,1782921112.061072
-0.9762201886823415,-3.2284979722132623,0.6287560524760084,1782921113.5626428
-0.8938132593506639,-3.169478448456807,0.6300697766608059,1782921115.1106412
-0.8333683394693824,-3.126004445106152,0.6247465097408129,1782921116.6177194
-0.7768145274551792,-3.085676698001424,0.6234823317293519,1782921118.1221566
-0.7787747640049136,-3.084138738564874,0.4337734764846023,1782921119.6616862
-0.7820962234248625,-3.0803589925777297,-0.04522936401654085,1782921120.665872
-0.784351169905791,-3.0762754925677966,-0.500212635299595,1782921121.4218717
-0.7851173354512013,-3.0714325001421057,-0.96889319871514,1782921122.812105
-0.782963842751532,-3.0676358209577064,-1.426781571065473,1782921123.4617832
-0.7796396390778085,-3.065348601292593,-1.8898033455714898,1782921124.121676
-0.7738424007105897,-3.0660252560146657,-2.3482882978572577,1782921124.811799
-0.7701088510950096,-3.0696272025389564,-2.81184882581602,1782921125.6727943
-0.7667359444782343,-3.0742051217509974,3.0176115764212295,1782921126.312807
-0.7649521579767758,-3.0790591856175387,2.5521461819387015,1782921127.2620685
-0.7647256187864472,-3.084014843110375,2.093703176207587,1782921127.913817
-0.7660921732072714,-3.0867498181956394,1.841931619157507,1782921129.420887
-0.7806309207365277,-3.0311584772570814,1.8409893141668783,1782921130.9214754
-0.8003030661578674,-2.9575017616344645,1.8450709297118393,1782921132.4585774
-0.8232140042708164,-2.8776110581206265,1.846712718996828,1782921133.96292
-0.8366304096461089,-2.828092438647263,1.8464086137189253,1782921135.4629536
-0.8363295600968649,-2.8266947262160427,1.896988802830527,1782921136.972291
-0.8402708231264582,-2.829240186788574,1.437843573527421,1782921138.0130422
-0.8453596361054676,-2.829957508949426,0.9558431375896301,1782921138.9729965
-0.8366619688066039,-2.818702045920669,0.7814434711376512,1782921140.473965
-0.7055344306515658,-2.6903507547567997,0.7864719635158529,1782921142.0131514
-0.5256836940422124,-2.5141591039068127,0.7824701051932113,1782921143.3253677
-0.4818056881670421,-2.4670063305859924,0.5944954949631043,1782921144.8603604
-0.48522918724793435,-2.462798834507907,0.13012113899585806,1782921145.7228866
-0.48825077547856044,-2.458254960057983,-0.3483631613201554,1782921146.5227852
-0.4895461149860709,-2.453808814627927,-0.8305355093508064,1782921147.323136
-0.47827883044149366,-2.4718698485586774,-1.0388880640397424,1782921148.8648176
-0.41816099985249067,-2.5747799420693633,-1.0356988562345055,1782921150.4141326
-0.3257079156181666,-2.7314154452929498,-1.035935600184025,1782921151.9635208
-0.2409635152954175,-2.8757290667216044,-1.0370986108789535,1782921153.4643683
-0.24085826583637807,-2.871993427218983,-1.2463584463736574,1782921154.9741187
-0.23809901147376747,-2.870161014848588,-1.6983454136054281,1782921156.3632534
-0.2335115299876665,-2.8697654050612633,-2.1705919740350486,1782921157.1632442
-0.22926999083985325,-2.872585100663008,-2.6359935347212597,1782921157.8232446
-0.22534615300556432,-2.8771703588974415,-3.0929262098016213,1782921158.41335
-0.22350251256059342,-2.881798379135594,2.7399672032958113,1782921159.1652572
-0.22356137369913937,-2.8872518476411386,2.2489902720399244,1782921159.7717566
-0.2254103606259098,-2.8920490598882647,1.7757488339162812,1782921160.3632703
-0.22947051761883008,-2.894552218868551,1.291484967211148,1782921160.971512
-0.23465827769389785,-2.894313226552304,0.8155214377233924,1782921161.563273
-0.2383784663648656,-2.891206303106763,0.3639327233275034,1782921162.1234205
-0.24167666682608255,-2.8865965168910392,-0.1078799432780142,1782921162.7132916
-0.24321994256687043,-2.880964530342673,-0.5988352122737381,1782921163.3243997
-0.24148430106336916,-2.879391633391249,-0.8785103974162723,1782921164.8656118
-0.21491702154043638,-2.9113871452036366,-0.8796503539032677,1782921166.40934
-0.18909289669537882,-2.942353669313381,-0.8794975168976762,1782921167.9156692
-0.1632467933118146,-2.974213739887376,-0.8783134540390688,1782921169.4246106
-0.1362378060148165,-3.0069539369165916,-0.8781468391978053,1782921170.9248316
-0.09962937276305511,-3.0506992462891014,-0.8747021625979711,1782921172.4645
-0.06178004348616958,-3.096213111904202,-0.877011673132776,1782921173.966472
-0.030433271364124236,-3.1341017863049108,-0.8747625085183837,1782921175.5144303
-0.02948761410350352,-3.1378964520542336,-0.49149658226979454,1782921177.021703
-0.02779380927070394,-3.142456876918738,-0.01865958759629744,1782921177.964484
-0.024659617687846358,-3.146254434561776,0.4325739788513747,1782921178.8605628
-0.0051438930695136284,-3.1370004327547703,0.45699434209484063,1782921180.3645148
0.0888121295394285,-3.090245039830315,0.4552347700344397,1782921181.868533
0.22328592392147584,-3.0239033365428494,0.45567920230135384,1782921183.3750129
0.37727148520151316,-2.9479012493737424,0.45403423853594815,1782921184.905789
0.5241483509133065,-2.875459222864949,0.45290423026091003,1782921186.4156702
0.5214329091212718,-2.874082916141917,0.1869477736024464,1782921187.965608
0.5189410932089537,-2.870437465060601,-0.26513504589602577,1782921189.024614
0.5183057129130216,-2.865677620818549,-0.7369583374153545,1782921189.9656615
0.5180946101593983,-2.861775961661546,-1.188728644727167,1782921190.8638308
0.5212199741198384,-2.8587361209614173,-1.66652571649827,1782921191.8228488
0.5259519288844506,-2.858755342840263,-2.1393278684213506,1782921192.7657337
0.5301098759767391,-2.861045939940033,-2.5914734942368263,1782921193.6617448
0.5334096635230222,-2.865542103101026,-3.0723271179921015,1782921194.6263587
0.5348967616522708,-2.8695385898697774,2.7576962866224846,1782921195.6156752
0.5356871187441716,-2.873784808291605,2.3074067358650456,1782921196.669737
0.5343308779584625,-2.8776241947704415,1.8551652634657645,1782921197.5657208
0.5313577596802914,-2.8800247269439114,1.3981458790588825,1782921198.576016
0.527068202872187,-2.8796918909426235,0.9295605687380215,1782921199.5157733
0.5224659736052006,-2.876785695261496,0.5578343024047202,1782921201.0271404
0.553749431697525,-2.8572377250656893,0.5554021897657409,1782921202.627065
0.6381882638061062,-2.805696002857311,0.5555998098211674,1782921204.157845
0.7223670856020633,-2.753336024825193,0.5550924914029924,1782921205.664947
0.8071631154666987,-2.7007189984654922,0.5537335651868653,1782921207.1668613
0.8914133728036991,-2.6484021933098414,0.5551110479389214,1782921208.666884
0.89349981494378,-2.6493882418812023,0.7303370383320659,1782921210.2279484
0.8987862309637561,-2.649909434658443,1.20445470568718,1782921211.617175
0.9032262598297286,-2.647596352260036,1.6547051761053317,1782921212.412932
0.9062014172978717,-2.6438089377606944,2.1098503494906358,1782921213.166917
0.9062646365729212,-2.6390096574057496,2.559985559144368,1782921213.9169388
0.9051810478856052,-2.633781052855655,3.0397271568731656,1782921214.7180054
0.9022500956566256,-2.629208039164036,-2.7658443866422826,1782921215.5169694
0.8984067454695364,-2.626338411963861,-2.311975586917858,1782921216.2671285
0.8934105532899145,-2.6258426981743503,-1.853629639670105,1782921217.0279126
0.8898228094871143,-2.6279965194240154,-1.3751558940703907,1782921217.8267305
0.8883632202555126,-2.6325182176822204,-0.8949628493988344,1782921218.6265104
0.8894580004329897,-2.6369851125873662,-0.4145882355810428,1782921219.4262853
0.8916284209377171,-2.6420566000006596,0.06608932279933961,1782921220.2258904
0.8958887379369733,-2.646143603186954,0.545804055739708,1782921221.0256011
0.9090336659601506,-2.6378147068196953,0.660769102630051,1782921222.5579882
0.9524431717809522,-2.603272532380531,0.665398211554087,1782921224.064055
0.9967108771273783,-2.5690624657774843,0.6563934555978828,1782921225.5680597
1.0640271837920967,-2.517039493170523,0.6582559183661475,1782921227.0721705
1.133490640823404,-2.4632024486662534,0.6596302765627602,1782921228.627988
1.1903733768075524,-2.4199342347975787,0.6494743121136552,1782921230.177183
1.2252416043025818,-2.3930895376197068,0.6575390873723669,1782921231.7081642
1.2281576408614956,-2.3932344016611564,0.9195747141546208,1782921233.2178345
1.2324551176424887,-2.3924637060340395,1.387516518699596,1782921234.4676151
1.2357271508767254,-2.389806540158396,1.8374592928497102,1782921235.4267657
1.2370536727651853,-2.386097416233532,2.2887305206089423,1782921236.2686522
1.2362914100823768,-2.3815464493652407,2.751858605742211,1782921236.9073153
1.2345725237485432,-2.377330858277644,-3.0813185573348276,1782921237.468445
1.2308407592001531,-2.3732455450601315,-2.586410958915376,1782921238.019241
1.2264853362411992,-2.3718383326936805,-2.1188906588778944,1782921238.6243806
1.220869967541028,-2.372605820828817,-1.6307774945904217,1782921239.1683807
1.2176902051891958,-2.3764398151041615,-1.1417317769684412,1782921239.7083623
1.2298704365855426,-2.3958328827151276,-0.9326852501988908,1782921241.2183063
1.2936616095857703,-2.4824509765173652,-0.9342385975362343,1782921242.722406
1.3905912550460156,-2.6135251804288653,-0.9337197566484864,1782921244.2693255
1.4919800405542063,-2.749310808250506,-0.9355017638007006,1782921245.8087783
1.5654327162610784,-2.848421343891272,-0.9315153921888699,1782921247.35939
1.5659945550353895,-2.851070930962887,-0.7171086685833457,1782921248.8683789
1.5658890266090348,-2.854126767406296,-0.4168181098003329,1782921250.371175
1.5678353882932654,-2.857402384102802,-0.03460514960891736,1782921251.9187076
1.5714348116581187,-2.8610601714478183,0.4204475253412308,1782921253.1683846
