time,tag_id,distance,bearing
1782922206.527261,54,1.060743,-0.120583
1782922207.7604506,7,1.306554,-0.167778
1782922207.7604506,54,0.902256,0.329629
1782922208.9936104,54,0.449305,0.300140
1782922211.2932868,7,1.484203,0.380287
1782922211.2932868,50,1.177163,-0.384523
1782922212.1265025,50,1.130567,-0.383484
1782922213.5929658,50,0.827673,-0.307246
1782922214.3595212,50,0.849723,-0.161014
1782922215.0262058,50,0.951730,-0.064285
1782922216.3926787,50,0.790984,0.121130
1782922217.1925664,50,0.616827,0.189568
1782922217.9257967,50,0.600002,0.194159
1782922218.6590269,50,0.652714,0.229371
1782922219.958844,18,1.163687,0.204593
1782922220.8920484,50,0.944228,0.396807
1782922220.8920484,18,1.190873,0.350163
1782922221.691933,18,1.293882,0.375621
1782922223.7249465,18,1.285361,0.380418
1782922225.191405,18,1.236108,0.385219
1782922225.9579647,18,1.231626,0.387343
1782922227.2577815,18,1.247189,0.391135
1782922228.0243397,18,1.224698,0.392963
1782922228.7575696,18,1.201488,0.391350
1782922229.4907997,18,1.393272,0.371673
1782922230.9572604,18,0.911174,0.170719
1782922232.5237432,50,0.450161,0.284517
1782922232.5237432,18,0.885313,-0.319638
1782922234.3234892,50,0.374374,-0.002467
1782922234.3234892,18,1.322130,-0.409194
1782922267.1523237,21,1.421232,-0.399289
1782922268.8187563,21,1.423215,-0.402687
1782922282.3502688,12,0.593571,0.273106
1782922283.3501287,12,0.642879,0.283811
1782922286.4496915,12,0.653576,0.312612
1782922288.0494184,12,0.616301,0.334204
1782922289.4158905,12,0.578571,0.349334
1782922290.249106,12,0.575017,0.354437
1782922291.0489943,12,0.569053,0.360762
1782922293.0153837,12,0.550534,0.372200
1782922293.7819424,12,0.547707,0.376278
1782922294.4818432,12,0.536167,0.379351
1782922295.1817448,12,0.530803,0.382436
1782922296.548388,12,0.517799,0.388203
1782922297.24829,12,0.513839,0.390671
1782922297.9481916,12,0.515928,0.390545
1782922333.309943,12,0.674870,0.402115
1782922341.0088646,50,1.236774,0.297277
1782922342.608639,1,1.474569,-0.344570
1782922343.441855,1,1.474569,-0.344570
1782922351.9073052,1,0.843119,-0.275586
1782922353.5071795,1,1.380117,-0.157542
1782922355.340255,1,1.434199,-0.138294
1782922361.5060518,1,0.809551,0.219545
1782922364.7722585,12,0.362863,-0.291613
1782922366.9052923,12,0.325457,-0.226296
1782922367.738508,12,0.324860,-0.222642
1782922369.0383215,12,0.331960,-0.051555
1782922369.8048804,12,0.331960,-0.051555
