time,x,y,theta
1782921388.4065316,1.848193,-3.149586,-0.832006
1782921388.4749064,1.848194,-3.149585,-0.832012
1782921388.5168111,1.848193,-3.149589,-0.831987
1782921388.5668519,1.848195,-3.149573,-0.832103
1782921388.616818,1.848194,-3.149577,-0.832074
1782921388.6648962,1.848195,-3.149573,-0.832106
1782921388.7151139,1.848195,-3.149573,-0.832110
1782921388.7563777,1.848194,-3.149577,-0.832075
1782921388.8248096,1.848196,-3.149566,-0.832160
1782921388.8748956,1.848195,-3.149575,-0.832089
1782921388.9168174,1.848196,-3.149569,-0.832139
1782921388.9668224,1.848196,-3.149565,-0.832169
1782921389.0168219,1.848195,-3.149570,-0.832123
1782921389.0638387,1.848196,-3.149564,-0.832176
1782921389.1133025,1.848195,-3.149571,-0.832116
1782921389.1565359,1.848195,-3.149570,-0.832129
1782921389.2234204,1.848196,-3.149566,-0.832156
1782921389.2729914,1.848196,-3.149569,-0.832138
1782921389.3168316,1.848196,-3.149561,-0.832194
1782921389.366881,1.848196,-3.149561,-0.832192
1782921389.4168296,1.848196,-3.149563,-0.832178
1782921389.463937,1.848197,-3.149554,-0.832248
1782921389.5137258,1.848197,-3.149559,-0.832209
1782921389.5570834,1.848197,-3.149553,-0.832258
1782921389.6236997,1.848196,-3.149562,-0.832185
1782921389.6738296,1.848197,-3.149556,-0.832231
1782921389.7168427,1.848197,-3.149553,-0.832254
1782921389.7668233,1.848196,-3.149560,-0.832200
1782921389.8168406,1.848196,-3.149561,-0.832196
1782921389.8639944,1.848196,-3.149566,-0.832159
1782921389.9137344,1.848195,-3.149570,-0.832130
1782921389.9568639,1.848195,-3.149570,-0.832130
1782921390.0278225,1.848195,-3.149573,-0.832105
1782921390.073845,1.848195,-3.149572,-0.832110
1782921390.1168408,1.848195,-3.149572,-0.832110
1782921390.1668046,1.848194,-3.149578,-0.832062
1782921390.2168388,1.848194,-3.149578,-0.832062
1782921390.2678967,1.848195,-3.149575,-0.832090
1782921390.3138142,1.848196,-3.149566,-0.832159
1782921390.3563917,1.848196,-3.149566,-0.832159
1782921390.42816,1.848195,-3.149574,-0.832096
1782921390.4739923,1.848196,-3.149563,-0.832181
1782921390.5168397,1.848196,-3.149563,-0.832181
1782921390.5668397,1.848196,-3.149566,-0.832159
1782921390.616911,1.848196,-3.149566,-0.832159
1782921390.6672342,1.848195,-3.149575,-0.832085
1782921390.7126927,1.848196,-3.149567,-0.832149
1782921390.7764564,1.848196,-3.149567,-0.832149
1782921390.8281329,1.848195,-3.149570,-0.832128
1782921390.873085,1.848194,-3.149578,-0.832065
1782921390.916842,1.848194,-3.149578,-0.832065
1782921390.9668443,1.848197,-3.149558,-0.832214
1782921391.0168524,1.848197,-3.149558,-0.832214
1782921391.0669615,1.848197,-3.149558,-0.832214
1782921391.1122196,1.848197,-3.149554,-0.832247
1782921391.157059,1.848197,-3.149554,-0.832247
1782921391.226451,1.848198,-3.149547,-0.832295
1782921391.2730246,1.848198,-3.149549,-0.832279
1782921391.3168209,1.848198,-3.149549,-0.832279
1782921391.3667867,1.848198,-3.149547,-0.832296
1782921391.4168594,1.848198,-3.149547,-0.832296
1782921391.4668698,1.848198,-3.149546,-0.832306
1782921391.5123932,1.848197,-3.149552,-0.832258
1782921391.5570116,1.848197,-3.149552,-0.832258
1782921391.6269002,1.848199,-3.149540,-0.832349
1782921391.672859,1.848198,-3.149547,-0.832302
1782921391.7170126,1.848198,-3.149547,-0.832302
1782921391.7668505,1.848198,-3.149548,-0.832292
1782921391.8168554,1.848198,-3.149548,-0.832292
1782921391.866902,1.848200,-3.149534,-0.832398
1782921391.913107,1.848199,-3.149542,-0.832335
1782921391.976618,1.848199,-3.149542,-0.832335
1782921392.0269861,1.848199,-3.149543,-0.832331
1782921392.0730171,1.848198,-3.149546,-0.832309
1782921392.1168337,1.848198,-3.149546,-0.832309
1782921392.1668684,1.848197,-3.149556,-0.832230
1782921392.2168658,1.848197,-3.149556,-0.832229
1782921392.2669663,1.848199,-3.149544,-0.832325
1782921392.312748,1.848198,-3.149544,-0.832320
1782921392.3764927,1.848198,-3.149544,-0.832320
1782921392.4268641,1.848198,-3.149545,-0.832314
1782921392.4719388,1.848199,-3.149539,-0.832357
1782921392.5168643,1.848199,-3.149539,-0.832357
1782921392.5668902,1.848199,-3.149540,-0.832352
1782921392.6168327,1.848199,-3.149540,-0.832352
1782921392.6669824,1.848199,-3.149540,-0.832352
1782921392.7266204,1.848199,-3.149540,-0.832351
1782921392.7562747,1.848199,-3.149540,-0.832351
1782921392.8268592,1.848199,-3.149540,-0.832351
1782921392.877964,1.848199,-3.149540,-0.832351
1782921392.9168673,1.848199,-3.149540,-0.832351
1782921392.9668744,1.848199,-3.149540,-0.832351
1782921393.0168796,1.848199,-3.149540,-0.832351
1782921393.0669641,1.848199,-3.149540,-0.832351
1782921393.1181626,1.848199,-3.149540,-0.832351
1782921393.1762066,1.848199,-3.149540,-0.832351
1782921393.2270503,1.848199,-3.149540,-0.832351
1782921393.2778797,1.848199,-3.149540,-0.832351
1782921393.3168714,1.848199,-3.149540,-0.832351
1782921393.366865,1.848199,-3.149540,-0.832351
1782921393.4168859,1.848199,-3.149540,-0.832351
1782921393.4670603,1.848199,-3.149540,-0.832351
1782921393.5162072,1.848199,-3.149540,-0.832351
1782921393.5564435,1.848199,-3.149540,-0.832351
1782921393.627036,1.848199,-3.149540,-0.832351
1782921393.6778705,1.848199,-3.149540,-0.832351
1782921393.716879,1.848199,-3.149540,-0.832351
1782921393.7668824,1.848199,-3.149540,-0.832351
1782921393.816897,1.848199,-3.149540,-0.832351
1782921393.8670974,1.848199,-3.149540,-0.832351
1782921393.9163196,1.848199,-3.149540,-0.832351
1782921393.9561985,1.848199,-3.149540,-0.832351
1782921394.0268729,1.848199,-3.149540,-0.832351
1782921394.076903,1.848199,-3.149540,-0.832351
1782921394.116825,1.848199,-3.149540,-0.832351
1782921394.1718254,1.848202,-3.149515,-0.832540
1782921394.2128503,1.848203,-3.149509,-0.832585
1782921394.261859,1.848202,-3.149510,-0.832578
1782921394.3120255,1.848202,-3.149516,-0.832532
1782921394.3619134,1.848204,-3.149500,-0.832655
1782921394.421943,1.848203,-3.149509,-0.832584
1782921394.4778652,1.848203,-3.149508,-0.832596
1782921394.5179114,1.848203,-3.149508,-0.832596
1782921394.5668395,1.848203,-3.149508,-0.832596
1782921394.6168578,1.848203,-3.149508,-0.832596
1782921394.6669269,1.848203,-3.149508,-0.832596
1782921394.7308326,1.848204,-3.149498,-0.832671
1782921394.760851,1.848203,-3.149504,-0.832620
1782921394.8229704,1.848202,-3.149513,-0.832554
1782921394.874073,1.848203,-3.149507,-0.832599
1782921394.9210722,1.848202,-3.149511,-0.832567
1782921394.9708996,1.848204,-3.149500,-0.832655
1782921395.0130358,1.848204,-3.149496,-0.832684
1782921395.0629785,1.848204,-3.149502,-0.832640
1782921395.1302807,1.848204,-3.149496,-0.832682
1782921395.160281,1.848204,-3.149499,-0.832658
1782921395.2228928,1.848205,-3.149489,-0.832735
1782921395.2729013,1.848206,-3.149482,-0.832786
1782921395.321002,1.848205,-3.149487,-0.832749
1782921395.3668993,1.848205,-3.149487,-0.832749
1782921395.417089,1.848205,-3.149487,-0.832749
1782921395.4669952,1.848205,-3.149487,-0.832749
1782921395.517277,1.848205,-3.149487,-0.832749
1782921395.557014,1.848205,-3.149487,-0.832749
1782921395.622893,1.848206,-3.149482,-0.832786
1782921395.676915,1.848206,-3.149482,-0.832786
1782921395.7188456,1.848206,-3.149482,-0.832786
1782921395.7668536,1.848206,-3.149482,-0.832786
1782921395.816214,1.848206,-3.149482,-0.832786
1782921395.867073,1.848206,-3.149482,-0.832786
1782921395.9264212,1.848206,-3.149482,-0.832786
1782921395.958855,1.848206,-3.149482,-0.832786
1782921396.0270681,1.848206,-3.149482,-0.832786
1782921396.078109,1.848206,-3.149482,-0.832786
1782921396.1180542,1.848206,-3.149482,-0.832786
1782921396.167014,1.848206,-3.149482,-0.832786
1782921396.217051,1.848206,-3.149482,-0.832786
1782921396.266923,1.848206,-3.149482,-0.832786
1782921396.3268394,1.848206,-3.149482,-0.832786
1782921396.3565838,1.848206,-3.149482,-0.832786
1782921396.4214494,1.848206,-3.149481,-0.832794
1782921396.4714575,1.848206,-3.149481,-0.832794
1782921396.5224304,1.848207,-3.149476,-0.832837
1782921396.5694335,1.848206,-3.149484,-0.832773
1782921396.6131787,1.848206,-3.149484,-0.832773
1782921396.6664684,1.848206,-3.149484,-0.832773
1782921396.7163484,1.848206,-3.149484,-0.832773
1782921396.7573354,1.848206,-3.149484,-0.832773
1782921396.8267646,1.848206,-3.149484,-0.832773
1782921396.8761902,1.848206,-3.149484,-0.832773
1782921396.917835,1.848206,-3.149484,-0.832773
1782921396.9671144,1.848206,-3.149484,-0.832773
1782921397.0171664,1.848206,-3.149484,-0.832773
1782921397.067178,1.848206,-3.149484,-0.832773
1782921397.116245,1.848206,-3.149484,-0.832773
1782921397.1581407,1.848206,-3.149484,-0.832773
1782921397.2263134,1.848206,-3.149484,-0.832773
1782921397.2769837,1.848206,-3.149484,-0.832773
1782921397.3179908,1.848206,-3.149484,-0.832773
1782921397.3668277,1.848206,-3.149484,-0.832773
1782921397.4165442,1.848206,-3.149484,-0.832773
1782921397.4668145,1.848206,-3.149484,-0.832773
1782921397.5172904,1.848206,-3.149484,-0.832773
1782921397.5566056,1.848206,-3.149484,-0.832773
1782921397.6264865,1.848206,-3.149484,-0.832773
1782921397.6774375,1.848206,-3.149484,-0.832773
1782921397.716741,1.848206,-3.149484,-0.832773
1782921397.7665603,1.848206,-3.149484,-0.832773
1782921397.816571,1.848206,-3.149484,-0.832773
1782921397.8671298,1.848206,-3.149484,-0.832773
1782921397.9173343,1.848206,-3.149484,-0.832773
1782921397.9764445,1.848206,-3.149484,-0.832773
1782921398.0263119,1.848206,-3.149484,-0.832773
1782921398.076333,1.848206,-3.149484,-0.832773
1782921398.1170442,1.848206,-3.149484,-0.832773
1782921398.1662273,1.848206,-3.149484,-0.832773
1782921398.2169743,1.848206,-3.149484,-0.832773
1782921398.2661846,1.848206,-3.149484,-0.832773
1782921398.316723,1.848206,-3.149484,-0.832773
1782921398.3567061,1.848206,-3.149484,-0.832773
1782921398.427049,1.848206,-3.149484,-0.832773
1782921398.478157,1.848206,-3.149480,-0.832806
1782921398.518078,1.848206,-3.149480,-0.832806
1782921398.5670297,1.848206,-3.149480,-0.832806
1782921398.617039,1.848206,-3.149480,-0.832806
1782921398.6665258,1.848206,-3.149480,-0.832806
1782921398.7179875,1.848206,-3.149480,-0.832806
1782921398.7564263,1.848206,-3.149480,-0.832806
1782921398.826241,1.848206,-3.149480,-0.832806
1782921398.877185,1.848206,-3.149480,-0.832806
1782921398.917922,1.848206,-3.149480,-0.832806
1782921398.9670138,1.848206,-3.149485,-0.832765
1782921399.0169349,1.848206,-3.149485,-0.832765
1782921399.0669253,1.848206,-3.149480,-0.832802
1782921399.1180031,1.848207,-3.149478,-0.832818
1782921399.1562274,1.848207,-3.149478,-0.832818
1782921399.2266457,1.848205,-3.149489,-0.832734
1782921399.277951,1.848207,-3.149477,-0.832829
1782921399.3169322,1.848207,-3.149477,-0.832829
1782921399.3691208,1.848207,-3.149477,-0.832824
1782921399.4170504,1.848207,-3.149477,-0.832824
1782921399.467089,1.848207,-3.149474,-0.832846
1782921399.5180712,1.848208,-3.149463,-0.832931
1782921399.557929,1.848208,-3.149463,-0.832931
1782921399.6265635,1.848208,-3.149467,-0.832899
1782921399.6769722,1.848208,-3.149467,-0.832899
1782921399.7171426,1.848208,-3.149467,-0.832899
1782921399.767937,1.848209,-3.149459,-0.832964
1782921399.816952,1.848209,-3.149459,-0.832964
1782921399.867164,1.848208,-3.149466,-0.832911
1782921399.9180665,1.848209,-3.149461,-0.832949
1782921399.9581568,1.848209,-3.149461,-0.832949
1782921400.0265427,1.848208,-3.149463,-0.832928
1782921400.0779483,1.848208,-3.149467,-0.832896
1782921400.1171274,1.848208,-3.149467,-0.832896
1782921400.168169,1.848209,-3.149458,-0.832966
1782921400.2169611,1.848208,-3.149463,-0.832927
1782921400.2671132,1.848208,-3.149463,-0.832927
1782921400.317378,1.848208,-3.149466,-0.832907
1782921400.3565965,1.848208,-3.149466,-0.832907
1782921400.4263716,1.848208,-3.149462,-0.832939
1782921400.4762125,1.848208,-3.149462,-0.832939
1782921400.5169337,1.848208,-3.149462,-0.832939
1782921400.5679457,1.848207,-3.149472,-0.832859
1782921400.616988,1.848207,-3.149476,-0.832830
1782921400.6669664,1.848208,-3.149467,-0.832902
1782921400.7170787,1.848208,-3.149467,-0.832902
1782921400.756413,1.848208,-3.149467,-0.832899
1782921400.8264446,1.848206,-3.149481,-0.832798
1782921400.8779702,1.848207,-3.149476,-0.832833
1782921400.916996,1.848207,-3.149476,-0.832833
1782921400.9669535,1.848206,-3.149487,-0.832754
1782921401.0169644,1.848206,-3.149487,-0.832754
1782921401.0671537,1.848205,-3.149490,-0.832729
1782921401.1169713,1.848206,-3.149487,-0.832753
1782921401.1565926,1.848206,-3.149480,-0.832803
1782921401.2263117,1.848206,-3.149484,-0.832771
1782921401.2771785,1.848207,-3.149475,-0.832844
1782921401.317172,1.848207,-3.149477,-0.832824
1782921401.368056,1.848206,-3.149480,-0.832801
1782921401.4169471,1.848207,-3.149476,-0.832832
1782921401.4669516,1.848206,-3.149485,-0.832766
1782921401.517081,1.848207,-3.149477,-0.832828
1782921401.5573113,1.848206,-3.149482,-0.832787
1782921401.6263947,1.848206,-3.149480,-0.832798
1782921401.6762235,1.848206,-3.149480,-0.832801
1782921401.71798,1.848206,-3.149485,-0.832761
1782921401.7679524,1.848207,-3.149479,-0.832806
1782921401.8164878,1.848207,-3.149477,-0.832826
1782921401.8669813,1.848207,-3.149476,-0.832830
1782921401.917043,1.848207,-3.149473,-0.832854
1782921401.9567928,1.848207,-3.149479,-0.832809
1782921402.0265105,1.848207,-3.149475,-0.832835
1782921402.076194,1.848207,-3.149477,-0.832822
1782921402.1175864,1.848207,-3.149479,-0.832808
1782921402.167975,1.848207,-3.149474,-0.832848
1782921402.2189784,1.848206,-3.149483,-0.832776
1782921402.2662582,1.848207,-3.149478,-0.832813
1782921402.3171089,1.848207,-3.149479,-0.832811
1782921402.3589168,1.848206,-3.149483,-0.832781
1782921402.408887,1.848208,-3.149470,-0.832880
1782921402.4759824,1.848207,-3.149476,-0.832833
1782921402.5190802,1.848207,-3.149473,-0.832855
1782921402.5690114,1.848207,-3.149472,-0.832859
1782921402.6189852,1.848207,-3.149475,-0.832839
1782921402.6659598,1.848208,-3.149463,-0.832930
1782921402.716175,1.848207,-3.149473,-0.832854
1782921402.7588427,1.848207,-3.149472,-0.832861
1782921402.8255105,1.848207,-3.149474,-0.832845
1782921402.8759959,1.848207,-3.149472,-0.832859
1782921402.9189875,1.848208,-3.149467,-0.832904
1782921402.9679925,1.848207,-3.149475,-0.832838
1782921403.01903,1.848206,-3.149479,-0.832808
1782921403.0659657,1.848207,-3.149472,-0.832866
1782921403.1159976,1.848207,-3.149472,-0.832864
1782921403.157367,1.848208,-3.149466,-0.832908
1782921403.2258537,1.848207,-3.149472,-0.832866
1782921403.276158,1.848209,-3.149461,-0.832948
1782921403.3181229,1.848209,-3.149460,-0.832951
1782921403.3680184,1.848208,-3.149466,-0.832906
1782921403.4179685,1.848208,-3.149465,-0.832918
1782921403.4659977,1.848208,-3.149470,-0.832876
1782921403.5278132,1.848209,-3.149462,-0.832938
1782921403.5575097,1.848209,-3.149458,-0.832966
1782921403.6075647,1.848208,-3.149466,-0.832906
1782921403.6760256,1.848209,-3.149457,-0.832970
1782921403.717267,1.848209,-3.149462,-0.832940
1782921403.7680018,1.848209,-3.149457,-0.832975
1782921403.8179994,1.848210,-3.149450,-0.833025
1782921403.8660095,1.848210,-3.149454,-0.832994
1782921403.916112,1.848211,-3.149444,-0.833071
1782921403.9575331,1.848210,-3.149446,-0.833058
1782921404.0242436,1.848211,-3.149443,-0.833079
1782921404.0750744,1.848211,-3.149443,-0.833083
1782921404.1180594,1.848210,-3.149447,-0.833048
1782921404.168012,1.848212,-3.149438,-0.833120
1782921404.218022,1.848212,-3.149437,-0.833122
1782921404.2642055,1.848211,-3.149438,-0.833117
1782921404.3143845,1.848212,-3.149434,-0.833147
1782921404.357654,1.848211,-3.149441,-0.833091
1782921404.4244564,1.848213,-3.149427,-0.833202
1782921404.4750354,1.848212,-3.149436,-0.833131
1782921404.5180051,1.848212,-3.149432,-0.833159
1782921404.5680172,1.848213,-3.149426,-0.833205
1782921404.6169822,1.848213,-3.149429,-0.833181
1782921404.6650198,1.848213,-3.149424,-0.833218
1782921404.7150373,1.848212,-3.149431,-0.833169
1782921404.7575333,1.848212,-3.149432,-0.833160
1782921404.8067625,1.848213,-3.149424,-0.833217
1782921404.8742049,1.848212,-3.149431,-0.833170
1782921404.9180224,1.848214,-3.149422,-0.833236
1782921404.9680054,1.848213,-3.149423,-0.833229
1782921405.0180223,1.848213,-3.149428,-0.833188
1782921405.0651057,1.848214,-3.149416,-0.833279
1782921405.1150198,1.848213,-3.149424,-0.833219
1782921405.1577415,1.848213,-3.149424,-0.833219
1782921405.228523,1.848214,-3.149419,-0.833256
1782921405.2751224,1.848214,-3.149422,-0.833234
1782921405.3180373,1.848214,-3.149422,-0.833234
1782921405.367206,1.848213,-3.149429,-0.833182
1782921405.4181006,1.848213,-3.149429,-0.833182
1782921405.4690278,1.848214,-3.149420,-0.833251
1782921405.5148404,1.848213,-3.149428,-0.833188
1782921405.558159,1.848213,-3.149428,-0.833188
1782921405.6079416,1.848213,-3.149429,-0.833177
1782921405.6740196,1.848214,-3.149420,-0.833246
1782921405.7180827,1.848214,-3.149420,-0.833246
1782921405.7670298,1.848213,-3.149425,-0.833209
1782921405.8180459,1.848213,-3.149425,-0.833209
1782921405.8690307,1.848213,-3.149423,-0.833226
1782921405.91403,1.848214,-3.149418,-0.833262
1782921405.9574406,1.848214,-3.149418,-0.833263
1782921406.007336,1.848213,-3.149426,-0.833205
1782921406.0741143,1.848214,-3.149418,-0.833263
1782921406.1179729,1.848214,-3.149418,-0.833263
1782921406.1680944,1.848213,-3.149427,-0.833194
1782921406.2180452,1.848213,-3.149427,-0.833194
1782921406.2691135,1.848213,-3.149430,-0.833168
1782921406.3141613,1.848215,-3.149415,-0.833285
1782921406.3580554,1.848215,-3.149415,-0.833285
1782921406.4281383,1.848214,-3.149415,-0.833280
1782921406.4733624,1.848215,-3.149412,-0.833307
1782921406.5180793,1.848215,-3.149412,-0.833307
1782921406.5679848,1.848216,-3.149405,-0.833355
1782921406.618043,1.848216,-3.149405,-0.833355
1782921406.668043,1.848214,-3.149416,-0.833275
1782921406.7140422,1.848215,-3.149413,-0.833297
1782921406.7572346,1.848215,-3.149413,-0.833297
1782921406.8274336,1.848215,-3.149408,-0.833334
1782921406.8733027,1.848214,-3.149416,-0.833276
1782921406.91799,1.848214,-3.149416,-0.833276
1782921406.9680445,1.848215,-3.149407,-0.833340
1782921407.0180647,1.848215,-3.149407,-0.833340
1782921407.0681071,1.848215,-3.149406,-0.833351
1782921407.1141255,1.848215,-3.149409,-0.833330
1782921407.1580863,1.848215,-3.149409,-0.833330
1782921407.2274535,1.848216,-3.149401,-0.833388
1782921407.2740417,1.848215,-3.149411,-0.833314
1782921407.3180292,1.848215,-3.149411,-0.833314
1782921407.3680332,1.848215,-3.149411,-0.833313
1782921407.4180243,1.848215,-3.149411,-0.833313
1782921407.468104,1.848215,-3.149411,-0.833309
1782921407.5130494,1.848214,-3.149420,-0.833240
1782921407.5576553,1.848214,-3.149420,-0.833240
1782921407.627232,1.848214,-3.149418,-0.833255
1782921407.6731532,1.848214,-3.149418,-0.833256
1782921407.7171876,1.848214,-3.149418,-0.833256
1782921407.7673204,1.848214,-3.149418,-0.833256
1782921407.8180752,1.848214,-3.149418,-0.833256
1782921407.8672097,1.848214,-3.149418,-0.833256
1782921407.9191723,1.848214,-3.149418,-0.833256
1782921407.9579086,1.848214,-3.149418,-0.833256
1782921408.0281403,1.848214,-3.149418,-0.833256
1782921408.0783532,1.848214,-3.149418,-0.833256
1782921408.1181242,1.848214,-3.149418,-0.833256
1782921408.1680071,1.848214,-3.149418,-0.833256
1782921408.2180755,1.848214,-3.149418,-0.833256
1782921408.2680612,1.848214,-3.149418,-0.833256
1782921408.3180954,1.848214,-3.149418,-0.833256
1782921408.357234,1.848214,-3.149418,-0.833256
1782921408.4271944,1.848214,-3.149418,-0.833256
1782921408.478161,1.848214,-3.149418,-0.833256
1782921408.518065,1.848214,-3.149418,-0.833256
1782921408.5680723,1.848214,-3.149418,-0.833256
1782921408.6180823,1.848214,-3.149418,-0.833256
1782921408.6675134,1.848214,-3.149418,-0.833256
1782921408.7182126,1.848214,-3.149418,-0.833256
1782921408.7573855,1.848214,-3.149418,-0.833256
1782921408.8272197,1.848214,-3.149418,-0.833256
1782921408.878091,1.848214,-3.149418,-0.833256
1782921408.9181423,1.848214,-3.149418,-0.833256
1782921408.9680111,1.848214,-3.149418,-0.833256
1782921409.0180423,1.848214,-3.149418,-0.833256
1782921409.068054,1.848214,-3.149418,-0.833256
1782921409.1171975,1.848214,-3.149418,-0.833256
1782921409.1577601,1.848214,-3.149418,-0.833256
1782921409.2281318,1.848214,-3.149418,-0.833256
1782921409.2780926,1.848214,-3.149418,-0.833256
1782921409.323027,1.848216,-3.149402,-0.833378
1782921409.3730762,1.848215,-3.149408,-0.833334
1782921409.4131413,1.848215,-3.149411,-0.833309
1782921409.4628189,1.848216,-3.149402,-0.833382
1782921409.514173,1.848216,-3.149405,-0.833358
1782921409.5621953,1.848215,-3.149405,-0.833352
1782921409.6272879,1.848215,-3.149405,-0.833352
1782921409.6780648,1.848215,-3.149405,-0.833352
1782921409.7181435,1.848215,-3.149405,-0.833352
1782921409.7673476,1.848215,-3.149405,-0.833352
1782921409.8181515,1.848215,-3.149405,-0.833352
1782921409.868078,1.848215,-3.149405,-0.833352
1782921409.9172049,1.848215,-3.149405,-0.833352
1782921409.9578102,1.848215,-3.149405,-0.833352
1782921410.0241044,1.848214,-3.149420,-0.833245
1782921410.0741775,1.848213,-3.149422,-0.833225
1782921410.1212988,1.848214,-3.149419,-0.833252
1782921410.1721091,1.848213,-3.149422,-0.833224
1782921410.2140892,1.848215,-3.149412,-0.833300
1782921410.2641358,1.848214,-3.149418,-0.833256
1782921410.3132057,1.848214,-3.149419,-0.833253
1782921410.3738923,1.848214,-3.149415,-0.833280
1782921410.4233267,1.848214,-3.149418,-0.833257
1782921410.4740856,1.848215,-3.149411,-0.833312
1782921410.5221536,1.848215,-3.149413,-0.833291
1782921410.572153,1.848215,-3.149405,-0.833353
1782921410.6141057,1.848216,-3.149404,-0.833360
1782921410.663084,1.848215,-3.149411,-0.833305
1782921410.7131748,1.848215,-3.149410,-0.833312
1782921410.7658498,1.848215,-3.149408,-0.833331
1782921410.8230238,1.848215,-3.149409,-0.833326
1782921410.877237,1.848216,-3.149403,-0.833365
1782921410.9180982,1.848216,-3.149403,-0.833365
1782921410.968091,1.848216,-3.149403,-0.833365
1782921411.0172462,1.848216,-3.149403,-0.833365
1782921411.0680747,1.848216,-3.149403,-0.833365
1782921411.118219,1.848216,-3.149403,-0.833365
1782921411.1583965,1.848216,-3.149403,-0.833365
1782921411.2275498,1.848216,-3.149403,-0.833365
1782921411.278071,1.848216,-3.149403,-0.833365
1782921411.319103,1.848216,-3.149403,-0.833365
1782921411.3681064,1.848216,-3.149403,-0.833365
1782921411.4180865,1.848216,-3.149403,-0.833365
1782921411.4681487,1.848216,-3.149403,-0.833365
1782921411.5180976,1.848216,-3.149403,-0.833365
1782921411.559,1.848216,-3.149403,-0.833365
1782921411.6277268,1.848216,-3.149403,-0.833365
1782921411.6781013,1.848216,-3.149403,-0.833365
1782921411.7190452,1.848216,-3.149403,-0.833365
1782921411.7680562,1.848216,-3.149403,-0.833365
1782921411.8180718,1.848216,-3.149403,-0.833365
1782921411.8680964,1.848216,-3.149403,-0.833365
1782921411.9181075,1.848216,-3.149403,-0.833365
1782921411.958587,1.848216,-3.149403,-0.833365
1782921412.0275145,1.848216,-3.149403,-0.833365
1782921412.0780997,1.848216,-3.149403,-0.833365
1782921412.1182725,1.848216,-3.149403,-0.833365
1782921412.1680477,1.848216,-3.149403,-0.833365
1782921412.217308,1.848216,-3.149403,-0.833365
1782921412.26811,1.848216,-3.149403,-0.833365
1782921412.3181121,1.848216,-3.149403,-0.833365
1782921412.3590589,1.848216,-3.149403,-0.833365
1782921412.427402,1.848216,-3.149403,-0.833365
1782921412.4772727,1.848216,-3.149403,-0.833365
1782921412.5182276,1.848216,-3.149403,-0.833365
1782921412.567835,1.848216,-3.149403,-0.833365
1782921412.6181748,1.848216,-3.149403,-0.833365
1782921412.6677256,1.848216,-3.149403,-0.833365
1782921412.7181165,1.848216,-3.149403,-0.833365
1782921412.7583895,1.848216,-3.149403,-0.833365
1782921412.8272085,1.848216,-3.149403,-0.833365
1782921412.8776634,1.848216,-3.149403,-0.833365
1782921412.9176507,1.848216,-3.149403,-0.833365
1782921412.9675145,1.848216,-3.149403,-0.833365
1782921413.0176246,1.848216,-3.149403,-0.833365
1782921413.0676014,1.848216,-3.149403,-0.833365
1782921413.118109,1.848216,-3.149403,-0.833365
1782921413.15776,1.848216,-3.149403,-0.833365
1782921413.207477,1.848216,-3.149403,-0.833365
1782921413.2772417,1.848216,-3.149403,-0.833365
1782921413.3173444,1.848216,-3.149403,-0.833365
1782921413.3680587,1.848216,-3.149403,-0.833365
1782921413.4172442,1.848216,-3.149403,-0.833365
1782921413.4673092,1.848216,-3.149403,-0.833365
1782921413.519123,1.848216,-3.149403,-0.833365
1782921413.5576339,1.848216,-3.149403,-0.833365
1782921413.607551,1.848216,-3.149403,-0.833365
1782921413.6773965,1.848216,-3.149403,-0.833365
1782921413.7181654,1.848216,-3.149403,-0.833365
1782921413.7679713,1.848216,-3.149403,-0.833365
1782921413.817733,1.848216,-3.149403,-0.833365
1782921413.8678117,1.848216,-3.149403,-0.833365
1782921413.9172552,1.848216,-3.149403,-0.833365
1782921413.9590132,1.848216,-3.149403,-0.833365
1782921414.0075517,1.848216,-3.149405,-0.833356
1782921414.0787928,1.848215,-3.149412,-0.833298
1782921414.1174612,1.848215,-3.149412,-0.833298
1782921414.1674721,1.848215,-3.149412,-0.833298
1782921414.2173653,1.848215,-3.149412,-0.833298
1782921414.267347,1.848215,-3.149409,-0.833319
1782921414.3178723,1.848215,-3.149409,-0.833319
1782921414.3577585,1.848215,-3.149409,-0.833319
1782921414.4276638,1.848215,-3.149409,-0.833319
1782921414.4773014,1.848215,-3.149409,-0.833319
1782921414.5176132,1.848215,-3.149409,-0.833319
1782921414.5694501,1.848215,-3.149409,-0.833319
1782921414.6176217,1.848215,-3.149409,-0.833319
1782921414.6672995,1.848215,-3.149409,-0.833319
1782921414.7176418,1.848215,-3.149409,-0.833319
1782921414.75758,1.848215,-3.149409,-0.833319
1782921414.8277674,1.848215,-3.149409,-0.833319
1782921414.8781302,1.848215,-3.149409,-0.833319
1782921414.9172215,1.848215,-3.149409,-0.833319
1782921414.968202,1.848214,-3.149419,-0.833247
1782921415.017452,1.848214,-3.149419,-0.833247
1782921415.0681715,1.848214,-3.149420,-0.833236
1782921415.1174111,1.848214,-3.149420,-0.833236
1782921415.1577675,1.848214,-3.149420,-0.833236
1782921415.2084048,1.848215,-3.149412,-0.833296
1782921415.278277,1.848215,-3.149408,-0.833328
1782921415.3174617,1.848215,-3.149408,-0.833327
1782921415.36814,1.848215,-3.149408,-0.833331
1782921415.4181213,1.848215,-3.149408,-0.833331
1782921415.4671805,1.848215,-3.149408,-0.833331
1782921415.518378,1.848216,-3.149398,-0.833403
